0.999874 0.999874 0.995848 0.987812 0.975798 0.959855 0.940048 0.916455 0.889171 0.858308 0.823988 0.786350 0.745546 0.701740 0.655108 0.605838 0.554129 0.500189 0.444234 0.386491 0.327192 0.266574 0.204884 0.142369 0.079280 0.015872 -0.047600 -0.110880 -0.173714 -0.235848 -0.297033 -0.357021 -0.415572 -0.472449 -0.527425 -0.580276 -0.630791 -0.678766 -0.724007 -0.766334 -0.805574 -0.841571 -0.874179 -0.903268 -0.928719 -0.950430 -0.968314 -0.982300 -0.992330 -0.998364 -1.000378 -0.998364 -0.992330 -0.982300 -0.968314 -0.950430 -0.928719 -0.903268 -0.874179 -0.841571 -0.805574 -0.766334 -0.724007 -0.678766 -0.630791 -0.580276 -0.527425 -0.472449 -0.415572 -0.357021 -0.297033 -0.235848 -0.173714 -0.110880 -0.047600 0.015872 0.079280 0.142369 0.204884 0.266574 0.327192 0.386491 0.444234 0.500189 0.554129 0.605838 0.655108 0.701740 0.745546 0.786350 0.823988 0.858308 0.889171 0.916455 0.940048 0.959855 0.975798 0.987812 0.995848 0.999874
0.996855 0.996855 0.992841 0.984829 0.972852 0.956957 0.937209 0.913687 0.886486 0.855716 0.821500 0.783975 0.743295 0.699621 0.653130 0.604009 0.552456 0.498678 0.442893 0.385324 0.326203 0.265769 0.204265 0.141939 0.079040 0.015824 -0.047456 -0.110545 -0.173189 -0.235136 -0.296136 -0.355943 -0.414317 -0.471023 -0.525832 -0.578524 -0.628886 -0.676716 -0.721821 -0.764020 -0.803142 -0.839030 -0.871540 -0.900540 -0.925914 -0.947560 -0.965390 -0.979333 -0.989333 -0.995349 -0.997357 -0.995349 -0.989333 -0.979333 -0.965390 -0.947560 -0.925914 -0.900540 -0.871540 -0.839030 -0.803142 -0.764020 -0.721821 -0.676716 -0.628886 -0.578524 -0.525832 -0.471023 -0.414317 -0.355943 -0.296136 -0.235136 -0.173189 -0.110545 -0.047456 0.015824 0.079040 0.141939 0.204265 0.265769 0.326203 0.385324 0.442893 0.498678 0.552456 0.604009 0.653130 0.699621 0.743295 0.783975 0.821500 0.855716 0.886486 0.913687 0.937209 0.956957 0.972852 0.984829 0.992841 0.996855
0.989821 0.989821 0.985836 0.977881 0.965988 0.950205 0.930596 0.907241 0.880232 0.849678 0.815703 0.778444 0.738050 0.694685 0.648522 0.599747 0.548558 0.495160 0.439768 0.382605 0.323902 0.263894 0.202824 0.140937 0.078483 0.015712 -0.047121 -0.109765 -0.171967 -0.233477 -0.294046 -0.353432 -0.411394 -0.467700 -0.522122 -0.574442 -0.624449 -0.671941 -0.716728 -0.758629 -0.797475 -0.833110 -0.865391 -0.894186 -0.919381 -0.940874 -0.958579 -0.972424 -0.982353 -0.988326 -0.990320 -0.988326 -0.982353 -0.972424 -0.958579 -0.940874 -0.919381 -0.894186 -0.865391 -0.833110 -0.797475 -0.758629 -0.716728 -0.671941 -0.624449 -0.574442 -0.522122 -0.467700 -0.411394 -0.353432 -0.294046 -0.233477 -0.171967 -0.109765 -0.047121 0.015712 0.078483 0.140937 0.202824 0.263894 0.323902 0.382605 0.439768 0.495160 0.548558 0.599747 0.648522 0.694685 0.738050 0.778444 0.815703 0.849678 0.880232 0.907241 0.930596 0.950205 0.965988 0.977881 0.985836 0.989821
0.978802 0.978802 0.974861 0.966994 0.955234 0.939627 0.920237 0.897141 0.870433 0.840219 0.806623 0.769778 0.729834 0.686951 0.641302 0.593071 0.542451 0.489648 0.434872 0.378346 0.320296 0.260957 0.200566 0.139368 0.077609 0.015537 -0.046597 -0.108543 -0.170053 -0.230878 -0.290773 -0.349497 -0.406814 -0.462493 -0.516310 -0.568047 -0.617497 -0.664461 -0.708749 -0.750184 -0.788598 -0.823836 -0.855757 -0.884232 -0.909147 -0.930400 -0.947908 -0.961598 -0.971417 -0.977324 -0.979295 -0.977324 -0.971417 -0.961598 -0.947908 -0.930400 -0.909147 -0.884232 -0.855757 -0.823836 -0.788598 -0.750184 -0.708749 -0.664461 -0.617497 -0.568047 -0.516310 -0.462493 -0.406814 -0.349497 -0.290773 -0.230878 -0.170053 -0.108543 -0.046597 0.015537 0.077609 0.139368 0.200566 0.260957 0.320296 0.378346 0.434872 0.489648 0.542451 0.593071 0.641302 0.686951 0.729834 0.769778 0.806623 0.840219 0.870433 0.897141 0.920237 0.939627 0.955234 0.966994 0.974861 0.978802
0.963842 0.963842 0.959961 0.952215 0.940634 0.925266 0.906172 0.883429 0.857129 0.827377 0.794294 0.758013 0.718679 0.676452 0.631500 0.584006 0.534160 0.482164 0.428226 0.372563 0.315401 0.256968 0.197501 0.137238 0.076423 0.015300 -0.045885 -0.106884 -0.167454 -0.227349 -0.286329 -0.344155 -0.400596 -0.455424 -0.508418 -0.559365 -0.608059 -0.654305 -0.697917 -0.738718 -0.776544 -0.811244 -0.842677 -0.870717 -0.895251 -0.916180 -0.933420 -0.946901 -0.956569 -0.962386 -0.964328 -0.962386 -0.956569 -0.946901 -0.933420 -0.916180 -0.895251 -0.870717 -0.842677 -0.811244 -0.776544 -0.738718 -0.697917 -0.654305 -0.608059 -0.559365 -0.508418 -0.455424 -0.400596 -0.344155 -0.286329 -0.227349 -0.167454 -0.106884 -0.045885 0.015300 0.076423 0.137238 0.197501 0.256968 0.315401 0.372563 0.428226 0.482164 0.534160 0.584006 0.631500 0.676452 0.718679 0.758013 0.794294 0.827377 0.857129 0.883429 0.906172 0.925266 0.940634 0.952215 0.959961 0.963842
0.945001 0.945001 0.941196 0.933601 0.922246 0.907178 0.888458 0.866159 0.840373 0.811203 0.778767 0.743195 0.704630 0.663228 0.619156 0.572590 0.523719 0.472738 0.419855 0.365280 0.309235 0.251945 0.193640 0.134555 0.074929 0.015001 -0.044988 -0.104795 -0.164180 -0.222905 -0.280731 -0.337428 -0.392765 -0.446521 -0.498479 -0.548430 -0.596173 -0.641515 -0.684274 -0.724277 -0.761364 -0.795386 -0.826204 -0.853696 -0.877750 -0.898270 -0.915173 -0.928391 -0.937870 -0.943573 -0.945477 -0.943573 -0.937870 -0.928391 -0.915173 -0.898270 -0.877750 -0.853696 -0.826204 -0.795386 -0.761364 -0.724277 -0.684274 -0.641515 -0.596173 -0.548430 -0.498479 -0.446521 -0.392765 -0.337428 -0.280731 -0.222905 -0.164180 -0.104795 -0.044988 0.015001 0.074929 0.134555 0.193640 0.251945 0.309235 0.365280 0.419855 0.472738 0.523719 0.572590 0.619156 0.663228 0.704630 0.743195 0.778767 0.811203 0.840373 0.866159 0.888458 0.907178 0.922246 0.933601 0.941196 0.945001
0.922354 0.922354 0.918640 0.911227 0.900145 0.885438 0.867166 0.845402 0.820234 0.791763 0.760104 0.725385 0.687744 0.647334 0.604318 0.558868 0.511168 0.461409 0.409793 0.356527 0.301824 0.245907 0.188999 0.131331 0.073133 0.014641 -0.043909 -0.102284 -0.160246 -0.217563 -0.274004 -0.329341 -0.383353 -0.435821 -0.486534 -0.535287 -0.581886 -0.626141 -0.667875 -0.706920 -0.743119 -0.776325 -0.806405 -0.833238 -0.856715 -0.876744 -0.893241 -0.906142 -0.915395 -0.920961 -0.922819 -0.920961 -0.915395 -0.906142 -0.893241 -0.876744 -0.856715 -0.833238 -0.806405 -0.776325 -0.743119 -0.706920 -0.667875 -0.626141 -0.581886 -0.535287 -0.486534 -0.435821 -0.383353 -0.329341 -0.274004 -0.217563 -0.160246 -0.102284 -0.043909 0.014641 0.073133 0.131331 0.188999 0.245907 0.301824 0.356527 0.409793 0.461409 0.511168 0.558868 0.604318 0.647334 0.687744 0.725385 0.760104 0.791763 0.820234 0.845402 0.867166 0.885438 0.900145 0.911227 0.918640 0.922354
0.895994 0.895994 0.892386 0.885185 0.874419 0.860133 0.842383 0.821241 0.796792 0.769135 0.738381 0.704653 0.668089 0.628834 0.587047 0.542896 0.496559 0.448223 0.398081 0.346337 0.293198 0.238879 0.183598 0.127577 0.071043 0.014223 -0.042655 -0.099360 -0.155666 -0.211345 -0.266173 -0.319929 -0.372397 -0.423365 -0.472629 -0.519989 -0.565256 -0.608246 -0.648788 -0.686717 -0.721881 -0.754138 -0.783358 -0.809424 -0.832231 -0.851687 -0.867713 -0.880245 -0.889233 -0.894640 -0.896445 -0.894640 -0.889233 -0.880245 -0.867713 -0.851687 -0.832231 -0.809424 -0.783358 -0.754138 -0.721881 -0.686717 -0.648788 -0.608246 -0.565256 -0.519989 -0.472629 -0.423365 -0.372397 -0.319929 -0.266173 -0.211345 -0.155666 -0.099360 -0.042655 0.014223 0.071043 0.127577 0.183598 0.238879 0.293198 0.346337 0.398081 0.448223 0.496559 0.542896 0.587047 0.628834 0.668089 0.704653 0.738381 0.769135 0.796792 0.821241 0.842383 0.860133 0.874419 0.885185 0.892386 0.895994
0.866025 0.866025 0.862538 0.855578 0.845172 0.831364 0.814208 0.793773 0.770142 0.743410 0.713684 0.681085 0.645743 0.607801 0.567412 0.524738 0.479950 0.433231 0.384767 0.334753 0.283392 0.230889 0.177457 0.123310 0.068667 0.013747 -0.041228 -0.096037 -0.150459 -0.204276 -0.257270 -0.309228 -0.359941 -0.409205 -0.456821 -0.502597 -0.546350 -0.587902 -0.627088 -0.663748 -0.697736 -0.728914 -0.757157 -0.782351 -0.804395 -0.823200 -0.838690 -0.850804 -0.859491 -0.864717 -0.866462 -0.864717 -0.859491 -0.850804 -0.838690 -0.823200 -0.804395 -0.782351 -0.757157 -0.728914 -0.697736 -0.663748 -0.627088 -0.587902 -0.546350 -0.502597 -0.456821 -0.409205 -0.359941 -0.309228 -0.257270 -0.204276 -0.150459 -0.096037 -0.041228 0.013747 0.068667 0.123310 0.177457 0.230889 0.283392 0.334753 0.384767 0.433231 0.479950 0.524738 0.567412 0.607801 0.645743 0.681085 0.713684 0.743410 0.770142 0.793773 0.814208 0.831364 0.845172 0.855578 0.862538 0.866025
0.832570 0.832570 0.829217 0.822526 0.812523 0.799247 0.782754 0.763108 0.740390 0.714691 0.686114 0.654774 0.620797 0.584321 0.545492 0.504466 0.461409 0.416495 0.369903 0.321821 0.272444 0.221970 0.170602 0.118547 0.066014 0.013216 -0.039635 -0.092327 -0.144647 -0.196385 -0.247331 -0.297282 -0.346036 -0.393397 -0.439173 -0.483181 -0.525244 -0.565191 -0.602863 -0.638107 -0.670781 -0.700755 -0.727907 -0.752128 -0.773320 -0.791399 -0.806291 -0.817936 -0.826288 -0.831312 -0.832989 -0.831312 -0.826288 -0.817936 -0.806291 -0.791399 -0.773320 -0.752128 -0.727907 -0.700755 -0.670781 -0.638107 -0.602863 -0.565191 -0.525244 -0.483181 -0.439173 -0.393397 -0.346036 -0.297282 -0.247331 -0.196385 -0.144647 -0.092327 -0.039635 0.013216 0.066014 0.118547 0.170602 0.221970 0.272444 0.321821 0.369903 0.416495 0.461409 0.504466 0.545492 0.584321 0.620797 0.654774 0.686114 0.714691 0.740390 0.763108 0.782754 0.799247 0.812523 0.822526 0.829217 0.832570
0.795762 0.795762 0.792558 0.786162 0.776601 0.763912 0.748148 0.729371 0.707658 0.683094 0.655781 0.625826 0.593352 0.558488 0.521376 0.482164 0.441010 0.398081 0.353549 0.307594 0.260399 0.212157 0.163059 0.113306 0.063096 0.012632 -0.037883 -0.088245 -0.138252 -0.187702 -0.236397 -0.284139 -0.330738 -0.376005 -0.419757 -0.461820 -0.502022 -0.540204 -0.576210 -0.609896 -0.641126 -0.669775 -0.695726 -0.718876 -0.739132 -0.756411 -0.770645 -0.781775 -0.789757 -0.794560 -0.796163 -0.794560 -0.789757 -0.781775 -0.770645 -0.756411 -0.739132 -0.718876 -0.695726 -0.669775 -0.641126 -0.609896 -0.576210 -0.540204 -0.502022 -0.461820 -0.419757 -0.376005 -0.330738 -0.284139 -0.236397 -0.187702 -0.138252 -0.088245 -0.037883 0.012632 0.063096 0.113306 0.163059 0.212157 0.260399 0.307594 0.353549 0.398081 0.441010 0.482164 0.521376 0.558488 0.593352 0.625826 0.655781 0.683094 0.707658 0.729371 0.748148 0.763912 0.776601 0.786162 0.792558 0.795762
0.755750 0.755750 0.752706 0.746632 0.737552 0.725502 0.710530 0.692697 0.672075 0.648747 0.622807 0.594359 0.563517 0.530406 0.495160 0.457920 0.418836 0.378065 0.335772 0.292127 0.247306 0.201489 0.154861 0.107609 0.059923 0.011997 -0.035978 -0.083808 -0.131301 -0.178264 -0.224510 -0.269852 -0.314108 -0.357098 -0.398651 -0.438599 -0.476780 -0.513041 -0.547237 -0.579229 -0.608889 -0.636097 -0.660744 -0.682730 -0.701967 -0.718378 -0.731895 -0.742466 -0.750047 -0.754608 -0.756130 -0.754608 -0.750047 -0.742466 -0.731895 -0.718378 -0.701967 -0.682730 -0.660744 -0.636097 -0.608889 -0.579229 -0.547237 -0.513041 -0.476780 -0.438599 -0.398651 -0.357098 -0.314108 -0.269852 -0.224510 -0.178264 -0.131301 -0.083808 -0.035978 0.011997 0.059923 0.107609 0.154861 0.201489 0.247306 0.292127 0.335772 0.378065 0.418836 0.457920 0.495160 0.530406 0.563517 0.594359 0.622807 0.648747 0.672075 0.692697 0.710530 0.725502 0.737552 0.746632 0.752706 0.755750
0.712694 0.712694 0.709824 0.704096 0.695533 0.684170 0.670051 0.653234 0.633787 0.611788 0.587325 0.560498 0.531413 0.500189 0.466951 0.431832 0.394974 0.356527 0.316643 0.275485 0.233217 0.190010 0.146038 0.101478 0.056509 0.011313 -0.033928 -0.079034 -0.123820 -0.168109 -0.211720 -0.254479 -0.296213 -0.336754 -0.375940 -0.413611 -0.449618 -0.483813 -0.516061 -0.546230 -0.574201 -0.599858 -0.623101 -0.643835 -0.661976 -0.677451 -0.690199 -0.700167 -0.707317 -0.711618 -0.713053 -0.711618 -0.707317 -0.700167 -0.690199 -0.677451 -0.661976 -0.643835 -0.623101 -0.599858 -0.574201 -0.546230 -0.516061 -0.483813 -0.449618 -0.413611 -0.375940 -0.336754 -0.296213 -0.254479 -0.211720 -0.168109 -0.123820 -0.079034 -0.033928 0.011313 0.056509 0.101478 0.146038 0.190010 0.233217 0.275485 0.316643 0.356527 0.394974 0.431832 0.466951 0.500189 0.531413 0.560498 0.587325 0.611788 0.633787 0.653234 0.670051 0.684170 0.695533 0.704096 0.709824 0.712694
0.666769 0.666769 0.664084 0.658725 0.650714 0.640082 0.626874 0.611140 0.592946 0.572365 0.549479 0.524380 0.497170 0.467957 0.436861 0.404005 0.369523 0.333552 0.296239 0.257733 0.218189 0.177766 0.136628 0.094939 0.052868 0.010584 -0.031742 -0.073941 -0.115842 -0.157276 -0.198077 -0.238081 -0.277125 -0.315054 -0.351715 -0.386959 -0.420645 -0.452637 -0.482806 -0.511032 -0.537200 -0.561204 -0.582949 -0.602347 -0.619319 -0.633797 -0.645723 -0.655049 -0.661738 -0.665762 -0.667105 -0.665762 -0.661738 -0.655049 -0.645723 -0.633797 -0.619319 -0.602347 -0.582949 -0.561204 -0.537200 -0.511032 -0.482806 -0.452637 -0.420645 -0.386959 -0.351715 -0.315054 -0.277125 -0.238081 -0.198077 -0.157276 -0.115842 -0.073941 -0.031742 0.010584 0.052868 0.094939 0.136628 0.177766 0.218189 0.257733 0.296239 0.333552 0.369523 0.404005 0.436861 0.467957 0.497170 0.524380 0.549479 0.572365 0.592946 0.611140 0.626874 0.640082 0.650714 0.658725 0.664084 0.666769
0.618159 0.618159 0.615670 0.610702 0.603274 0.593418 0.581172 0.566586 0.549718 0.530637 0.509420 0.486151 0.460924 0.433841 0.405012 0.374552 0.342583 0.309235 0.274642 0.238943 0.202282 0.164806 0.126667 0.088018 0.049014 0.009813 -0.029428 -0.068550 -0.107396 -0.145810 -0.183636 -0.220724 -0.256922 -0.292086 -0.326073 -0.358748 -0.389978 -0.419638 -0.447608 -0.473776 -0.498036 -0.520290 -0.540450 -0.558433 -0.574168 -0.587591 -0.598648 -0.607294 -0.613495 -0.617225 -0.618470 -0.617225 -0.613495 -0.607294 -0.598648 -0.587591 -0.574168 -0.558433 -0.540450 -0.520290 -0.498036 -0.473776 -0.447608 -0.419638 -0.389978 -0.358748 -0.326073 -0.292086 -0.256922 -0.220724 -0.183636 -0.145810 -0.107396 -0.068550 -0.029428 0.009813 0.049014 0.088018 0.126667 0.164806 0.202282 0.238943 0.274642 0.309235 0.342583 0.374552 0.405012 0.433841 0.460924 0.486151 0.509420 0.530637 0.549718 0.566586 0.581172 0.593418 0.603274 0.610702 0.615670 0.618159
0.567060 0.567060 0.564777 0.560219 0.553406 0.544364 0.533130 0.519750 0.504277 0.486773 0.467309 0.445964 0.422822 0.397979 0.371532 0.343590 0.314264 0.283673 0.251939 0.219191 0.185561 0.151183 0.116196 0.080742 0.044962 0.009001 -0.026995 -0.062884 -0.098519 -0.133757 -0.168456 -0.202478 -0.235684 -0.267941 -0.299119 -0.329093 -0.357741 -0.384949 -0.410607 -0.434612 -0.456866 -0.477281 -0.495775 -0.512271 -0.526705 -0.539019 -0.549161 -0.557093 -0.562781 -0.566203 -0.567345 -0.566203 -0.562781 -0.557093 -0.549161 -0.539019 -0.526705 -0.512271 -0.495775 -0.477281 -0.456866 -0.434612 -0.410607 -0.384949 -0.357741 -0.329093 -0.299119 -0.267941 -0.235684 -0.202478 -0.168456 -0.133757 -0.098519 -0.062884 -0.026995 0.009001 0.044962 0.080742 0.116196 0.151183 0.185561 0.219191 0.251939 0.283673 0.314264 0.343590 0.371532 0.397979 0.422822 0.445964 0.467309 0.486773 0.504277 0.519750 0.533130 0.544364 0.553406 0.560219 0.564777 0.567060
0.513677 0.513677 0.511609 0.507481 0.501309 0.493118 0.482942 0.470821 0.456805 0.440949 0.423317 0.403981 0.383018 0.360513 0.336557 0.311245 0.284680 0.256968 0.228222 0.198557 0.168092 0.136951 0.105258 0.073141 0.040729 0.008154 -0.024454 -0.056964 -0.089244 -0.121165 -0.152598 -0.183417 -0.213497 -0.242717 -0.270960 -0.298112 -0.324064 -0.348711 -0.371953 -0.393698 -0.413857 -0.432351 -0.449103 -0.464047 -0.477122 -0.488276 -0.497464 -0.504649 -0.509801 -0.512901 -0.513936 -0.512901 -0.509801 -0.504649 -0.497464 -0.488276 -0.477122 -0.464047 -0.449103 -0.432351 -0.413857 -0.393698 -0.371953 -0.348711 -0.324064 -0.298112 -0.270960 -0.242717 -0.213497 -0.183417 -0.152598 -0.121165 -0.089244 -0.056964 -0.024454 0.008154 0.040729 0.073141 0.105258 0.136951 0.168092 0.198557 0.228222 0.256968 0.284680 0.311245 0.336557 0.360513 0.383018 0.403981 0.423317 0.440949 0.456805 0.470821 0.482942 0.493118 0.501309 0.507481 0.511609 0.513677
0.458227 0.458227 0.456381 0.452699 0.447193 0.439887 0.430809 0.419997 0.407493 0.393349 0.377621 0.360372 0.341672 0.321596 0.300226 0.277646 0.253949 0.229229 0.203586 0.177123 0.149947 0.122167 0.093895 0.065245 0.036333 0.007274 -0.021814 -0.050815 -0.079610 -0.108085 -0.136125 -0.163617 -0.190450 -0.216516 -0.241710 -0.265931 -0.289081 -0.311068 -0.331801 -0.351199 -0.369182 -0.385679 -0.400623 -0.413953 -0.425617 -0.435567 -0.443763 -0.450172 -0.454769 -0.457534 -0.458457 -0.457534 -0.454769 -0.450172 -0.443763 -0.435567 -0.425617 -0.413953 -0.400623 -0.385679 -0.369182 -0.351199 -0.331801 -0.311068 -0.289081 -0.265931 -0.241710 -0.216516 -0.190450 -0.163617 -0.136125 -0.108085 -0.079610 -0.050815 -0.021814 0.007274 0.036333 0.065245 0.093895 0.122167 0.149947 0.177123 0.203586 0.229229 0.253949 0.277646 0.300226 0.321596 0.341672 0.360372 0.377621 0.393349 0.407493 0.419997 0.430809 0.439887 0.447193 0.452699 0.456381 0.458227
0.400931 0.400931 0.399316 0.396094 0.391277 0.384884 0.376941 0.367481 0.356541 0.344165 0.330403 0.315311 0.298950 0.281384 0.262686 0.242930 0.222195 0.200566 0.178130 0.154976 0.131198 0.106891 0.082155 0.057087 0.031790 0.006364 -0.019087 -0.044461 -0.069656 -0.094571 -0.119104 -0.143159 -0.166636 -0.189443 -0.211487 -0.232680 -0.252935 -0.272172 -0.290313 -0.307285 -0.323020 -0.337454 -0.350529 -0.362193 -0.372399 -0.381104 -0.388276 -0.393884 -0.397905 -0.400325 -0.401132 -0.400325 -0.397905 -0.393884 -0.388276 -0.381104 -0.372399 -0.362193 -0.350529 -0.337454 -0.323020 -0.307285 -0.290313 -0.272172 -0.252935 -0.232680 -0.211487 -0.189443 -0.166636 -0.143159 -0.119104 -0.094571 -0.069656 -0.044461 -0.019087 0.006364 0.031790 0.057087 0.082155 0.106891 0.131198 0.154976 0.178130 0.200566 0.222195 0.242930 0.262686 0.281384 0.298950 0.315311 0.330403 0.344165 0.356541 0.367481 0.376941 0.384884 0.391277 0.396094 0.399316 0.400931
0.342020 0.342020 0.340643 0.337894 0.333785 0.328331 0.321556 0.313485 0.304153 0.293595 0.281856 0.268981 0.255024 0.240039 0.224088 0.207235 0.189547 0.171096 0.151956 0.132204 0.111920 0.091185 0.070083 0.048699 0.027119 0.005429 -0.016282 -0.037928 -0.059421 -0.080675 -0.101604 -0.122124 -0.142152 -0.161608 -0.180413 -0.198491 -0.215770 -0.232181 -0.247656 -0.262135 -0.275557 -0.287871 -0.299025 -0.308975 -0.317680 -0.325107 -0.331225 -0.336009 -0.339439 -0.341503 -0.342192 -0.341503 -0.339439 -0.336009 -0.331225 -0.325107 -0.317680 -0.308975 -0.299025 -0.287871 -0.275557 -0.262135 -0.247656 -0.232181 -0.215770 -0.198491 -0.180413 -0.161608 -0.142152 -0.122124 -0.101604 -0.080675 -0.059421 -0.037928 -0.016282 0.005429 0.027119 0.048699 0.070083 0.091185 0.111920 0.132204 0.151956 0.171096 0.189547 0.207235 0.224088 0.240039 0.255024 0.268981 0.281856 0.293595 0.304153 0.313485 0.321556 0.328331 0.333785 0.337894 0.340643 0.342020
0.281733 0.281733 0.280598 0.278334 0.274949 0.270457 0.264875 0.258228 0.250540 0.241844 0.232173 0.221568 0.210071 0.197728 0.184589 0.170706 0.156136 0.140937 0.125171 0.108901 0.092192 0.075112 0.057730 0.040115 0.022339 0.004472 -0.013412 -0.031242 -0.048947 -0.066454 -0.083694 -0.100597 -0.117095 -0.133121 -0.148611 -0.163503 -0.177737 -0.191254 -0.204002 -0.215928 -0.226985 -0.237128 -0.246316 -0.254512 -0.261683 -0.267801 -0.272840 -0.276781 -0.279607 -0.281307 -0.281874 -0.281307 -0.279607 -0.276781 -0.272840 -0.267801 -0.261683 -0.254512 -0.246316 -0.237128 -0.226985 -0.215928 -0.204002 -0.191254 -0.177737 -0.163503 -0.148611 -0.133121 -0.117095 -0.100597 -0.083694 -0.066454 -0.048947 -0.031242 -0.013412 0.004472 0.022339 0.040115 0.057730 0.075112 0.092192 0.108901 0.125171 0.140937 0.156136 0.170706 0.184589 0.197728 0.210071 0.221568 0.232173 0.241844 0.250540 0.258228 0.264875 0.270457 0.274949 0.278334 0.280598 0.281733
0.220311 0.220311 0.219423 0.217653 0.215006 0.211493 0.207128 0.201930 0.195918 0.189118 0.181556 0.173263 0.164272 0.154620 0.144345 0.133489 0.122096 0.110211 0.097882 0.085159 0.072093 0.058737 0.045144 0.031369 0.017468 0.003497 -0.010488 -0.024431 -0.038276 -0.051966 -0.065448 -0.078665 -0.091566 -0.104099 -0.116212 -0.127857 -0.138987 -0.149558 -0.159527 -0.168853 -0.177499 -0.185430 -0.192615 -0.199024 -0.204632 -0.209416 -0.213357 -0.216438 -0.218648 -0.219978 -0.220422 -0.219978 -0.218648 -0.216438 -0.213357 -0.209416 -0.204632 -0.199024 -0.192615 -0.185430 -0.177499 -0.168853 -0.159527 -0.149558 -0.138987 -0.127857 -0.116212 -0.104099 -0.091566 -0.078665 -0.065448 -0.051966 -0.038276 -0.024431 -0.010488 0.003497 0.017468 0.031369 0.045144 0.058737 0.072093 0.085159 0.097882 0.110211 0.122096 0.133489 0.144345 0.154620 0.164272 0.173263 0.181556 0.189118 0.195918 0.201930 0.207128 0.211493 0.215006 0.217653 0.219423 0.220311
0.158001 0.158001 0.157365 0.156095 0.154197 0.151678 0.148548 0.144819 0.140508 0.135631 0.130208 0.124260 0.117812 0.110890 0.103521 0.095735 0.087564 0.079040 0.070198 0.061074 0.051703 0.042124 0.032376 0.022497 0.012528 0.002508 -0.007522 -0.017521 -0.027450 -0.037269 -0.046937 -0.056417 -0.065669 -0.074657 -0.083344 -0.091696 -0.099678 -0.107259 -0.114409 -0.121097 -0.127298 -0.132986 -0.138139 -0.142736 -0.146757 -0.150188 -0.153014 -0.155224 -0.156809 -0.157763 -0.158081 -0.157763 -0.156809 -0.155224 -0.153014 -0.150188 -0.146757 -0.142736 -0.138139 -0.132986 -0.127298 -0.121097 -0.114409 -0.107259 -0.099678 -0.091696 -0.083344 -0.074657 -0.065669 -0.056417 -0.046937 -0.037269 -0.027450 -0.017521 -0.007522 0.002508 0.012528 0.022497 0.032376 0.042124 0.051703 0.061074 0.070198 0.079040 0.087564 0.095735 0.103521 0.110890 0.117812 0.124260 0.130208 0.135631 0.140508 0.144819 0.148548 0.151678 0.154197 0.156095 0.157365 0.158001
0.095056 0.095056 0.094673 0.093909 0.092767 0.091252 0.089368 0.087126 0.084532 0.081598 0.078335 0.074757 0.070878 0.066713 0.062280 0.057596 0.052680 0.047552 0.042232 0.036743 0.031105 0.025343 0.019478 0.013535 0.007537 0.001509 -0.004525 -0.010541 -0.016515 -0.022422 -0.028238 -0.033941 -0.039508 -0.044915 -0.050141 -0.055166 -0.059968 -0.064529 -0.068830 -0.072854 -0.076584 -0.080007 -0.083107 -0.085872 -0.088291 -0.090355 -0.092056 -0.093385 -0.094339 -0.094912 -0.095104 -0.094912 -0.094339 -0.093385 -0.092056 -0.090355 -0.088291 -0.085872 -0.083107 -0.080007 -0.076584 -0.072854 -0.068830 -0.064529 -0.059968 -0.055166 -0.050141 -0.044915 -0.039508 -0.033941 -0.028238 -0.022422 -0.016515 -0.010541 -0.004525 0.001509 0.007537 0.013535 0.019478 0.025343 0.031105 0.036743 0.042232 0.047552 0.052680 0.057596 0.062280 0.066713 0.070878 0.074757 0.078335 0.081598 0.084532 0.087126 0.089368 0.091252 0.092767 0.093909 0.094673 0.095056
0.031728 0.031728 0.031600 0.031345 0.030964 0.030458 0.029830 0.029081 0.028215 0.027236 0.026147 0.024952 0.023658 0.022268 0.020788 0.019224 0.017584 0.015872 0.014096 0.012264 0.010382 0.008459 0.006501 0.004518 0.002516 0.000504 -0.001510 -0.003518 -0.005512 -0.007484 -0.009425 -0.011329 -0.013187 -0.014992 -0.016736 -0.018413 -0.020016 -0.021539 -0.022974 -0.024317 -0.025562 -0.026705 -0.027739 -0.028662 -0.029470 -0.030159 -0.030726 -0.031170 -0.031489 -0.031680 -0.031744 -0.031680 -0.031489 -0.031170 -0.030726 -0.030159 -0.029470 -0.028662 -0.027739 -0.026705 -0.025562 -0.024317 -0.022974 -0.021539 -0.020016 -0.018413 -0.016736 -0.014992 -0.013187 -0.011329 -0.009425 -0.007484 -0.005512 -0.003518 -0.001510 0.000504 0.002516 0.004518 0.006501 0.008459 0.010382 0.012264 0.014096 0.015872 0.017584 0.019224 0.020788 0.022268 0.023658 0.024952 0.026147 0.027236 0.028215 0.029081 0.029830 0.030458 0.030964 0.031345 0.031600 0.031728
